VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-07-29 09:15:46,2015-07-29 09:33:29,N,1,-73.95354461669923,40.786922454833984,-73.97478485107422,40.75553131103516,4,2.48,13.0,0.0,0.5,2.1,0.0,,0.3,15.9,1,1.0
1,2015-07-12 14:25:54,2015-07-12 14:38:28,N,1,-73.8792724609375,40.84116363525391,-73.91184997558595,40.84880447387695,1,2.1,10.5,0.0,0.5,2.0,0.0,,0.3,13.3,1,1.0
2,2015-07-08 14:07:54,2015-07-08 14:12:33,N,1,-73.95034790039062,40.80989837646485,-73.94895935058594,40.8034553527832,1,0.55,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,2015-07-24 11:39:41,2015-07-24 11:52:16,N,1,-73.95339965820312,40.78675079345703,-73.97734069824217,40.77948760986328,1,1.98,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1,1.0
2,2015-07-08 15:42:15,2015-07-08 16:05:42,N,1,-73.92314147949217,40.817485809326165,-73.91747283935547,40.82925033569336,1,3.18,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1,1.0
2,2015-07-09 20:02:45,2015-07-09 20:09:12,N,1,-73.91573333740233,40.830390930175774,-73.91899871826173,40.83834838867188,1,0.86,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,2015-07-01 02:38:39,2015-07-01 02:43:47,N,1,-73.96348571777344,40.71119689941406,-73.9875259399414,40.719776153564446,1,1.9,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
1,2015-07-29 14:16:00,2015-07-29 14:27:35,N,1,-73.9513931274414,40.81007766723633,-73.93055725097656,40.82184219360352,1,2.0,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
1,2015-07-13 13:13:49,2015-07-13 13:25:08,N,1,-73.91172027587889,40.755569458007805,-73.96424102783203,40.760845184326165,1,3.3,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,2015-07-19 02:45:08,2015-07-19 02:59:42,N,1,-73.96522521972656,40.71090316772461,-73.96338653564453,40.71380233764648,2,1.99,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1.0
2,2015-07-24 23:22:13,2015-07-24 23:42:48,N,1,-73.9501724243164,40.71893310546875,-73.92337036132812,40.70009613037109,1,2.42,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,2015-07-30 18:50:14,2015-07-30 19:18:48,N,1,-73.87813568115233,40.73956680297852,-73.7522201538086,40.70948028564453,1,8.46,26.5,1.0,0.5,0.0,0.0,,0.3,28.3,1,1.0
2,2015-07-10 12:12:43,2015-07-10 12:18:51,N,1,-73.92642974853516,40.86588287353516,-73.93334197998048,40.85540771484375,1,0.83,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,2015-07-24 22:59:08,2015-07-24 23:04:01,N,1,-73.96446228027344,40.681739807128906,-73.95419311523438,40.685813903808594,3,0.76,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,2015-07-23 23:39:16,2015-07-23 23:40:07,N,1,-73.93707275390625,40.824180603027344,-73.93565368652342,40.8265380859375,1,0.2,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2,1.0
1,2015-07-25 17:59:58,2015-07-25 18:06:39,N,1,-73.94335174560547,40.816104888916016,-73.95381164550781,40.81042098999024,1,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,2015-07-17 01:01:22,2015-07-17 01:20:10,N,1,-73.94258117675781,40.7147331237793,-73.95579528808595,40.768451690673835,1,7.21,22.5,0.5,0.5,4.6,0.0,,0.3,28.4,1,1.0
2,2015-07-01 09:16:09,2015-07-01 09:37:21,N,1,-73.94072723388672,40.79304885864258,-73.9847183227539,40.769229888916016,1,3.75,16.0,0.0,0.5,3.36,0.0,,0.3,20.16,1,1.0
2,2015-07-03 15:00:07,2015-07-03 15:16:00,N,1,-73.98968505859375,40.7022705078125,-73.95475006103516,40.73361206054688,1,4.83,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2,1.0
1,2015-07-08 10:10:34,2015-07-08 10:17:36,N,1,-73.95392608642578,40.69105529785156,-73.98018646240233,40.689788818359375,1,1.4,7.0,0.0,0.5,1.55,0.0,,0.3,9.35,1,1.0
2,2015-07-04 13:26:21,2015-07-04 13:28:40,N,1,-73.94258117675781,40.79055404663086,-73.94741821289062,40.78455352783203,1,0.55,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1,1.0
2,2015-07-20 09:29:44,2015-07-20 09:58:46,N,1,-73.95431518554686,40.805763244628906,-73.97598266601561,40.75125503540039,1,6.34,23.0,0.0,0.5,4.76,0.0,,0.3,28.56,1,1.0
1,2015-07-18 03:37:50,2015-07-18 03:44:17,N,1,-73.95770263671875,40.708614349365234,-73.93527984619139,40.696964263916016,1,1.5,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1,1.0
2,2015-07-23 19:34:54,2015-07-23 19:47:19,N,1,-73.87767028808595,40.736492156982415,-73.82852935791014,40.70942306518555,1,3.3,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
